what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x430f0, --id=0x7, --timestamp=1393900972, /cygdrive/d/CS723-A1/workspace/software/Ass1/Ass1.elf] return code: 127",1522887232311
error,log,,,"Downloading ELF Process failed",1522887232311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887232331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887234681
error,log,,,"Unable to validate connection settings.",1522887243681
error,log,,,"Unable to validate connection settings.",1522887243681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887243691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887246492
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522887252032
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522887252312
started,bundle,com.altera.debug.cdi.gdb.plugin,13.0.0.156,"com.altera.debug.cdi.gdb.plugin",1522887263501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887263741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887263841
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522887264081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887265312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887274502
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522887284052
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522887292692
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522887318003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887336281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887337444
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522887342873
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522887343133
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522887351854
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522887381635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887519011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522887519080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887524066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887541478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887541578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522887574799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522887588401
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1522887612929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522887613719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522887616397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887627261
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1522887627271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887644799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522887662971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887667110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887730503
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1522887734022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887735151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887741918
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522887744622
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522887744780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887763842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887768712
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1522887774842
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522887783032
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522887783202
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522887784269
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1522887784299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887795793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887797167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887798004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887840333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887842795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522887842865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887858026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887859359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522887864018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1522887868750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887871344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887877017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887889299
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522887892824
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522887892824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887894985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887895095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522887901047
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1522887923976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522887923994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522887926485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522887927375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1522887929385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1522887929767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522887933636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522887937041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522887941687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522887948385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887949376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522887949436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887955225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522887982436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522887983676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522887983746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888025851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522888033230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888054277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522888054337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888055010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888057408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522888057467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888072577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522888075988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888076450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888080882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522888102588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888157389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888160379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888196603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888253902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888278712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888315997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888317572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888317699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888342434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888405630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888419693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522888419782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888432307
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1522888452892
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522888455242
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522888456932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888480883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888489161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888490287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888775675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888776960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888777074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522888793930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522888802072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522888819517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522888820983
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1522888825387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522888826490
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1522888826945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522888827730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522888831016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522888832700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522888833933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522888835258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888955067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522888982847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889230122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889239102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889252003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889257343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889350225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889507134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522889511070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1522889512279
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1522889512680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1522889516352
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.indent",1522889516890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889540432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889549830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522889560292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889562269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889567571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522889567631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889577115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522889578131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889579411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889582081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889584822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889587751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522889588972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889590641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889592153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889593225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889602812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522889626943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889656033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889663103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889721075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889721826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889724195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889731597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522889733845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889749545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889802736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889807277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889811156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889817606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889822492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889824187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889837616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889856438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889866473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889868957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522889869017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889881738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889891748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522889891858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522889905408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522889905569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522889905719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522889905879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522889906419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889907259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522889972669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522889985529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522889986559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890029140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890043814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890049201
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1522890423789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890468690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890486531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890497881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890508841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522890517852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522890521465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890522123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522890522802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890523772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890527462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890539442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890540943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890558180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890570973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890596983
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522890599503
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522890599824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890600484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890602056
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522890607526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890645055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890652025
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522890652315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890652586
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522890652586
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522890661322
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522890663437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522890669777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890670626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890675555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890677963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890682436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890683526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522890740912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522890745388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890748017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890754357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890763338
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522890763638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890763915
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522890763925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890764827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522890767507
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522890772698
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522890776167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890793238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522890800048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522890800448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890803858
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522890810658
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522890810948
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522890812323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522890816828
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522890826969
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522890827269
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522890829091
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522890837029
