what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522891348898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522891382804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1522891391060
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1522891392070
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1522891392980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522891393710
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1522891397490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522891397860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522891402880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522891430831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522891518682
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1522891522215
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522891522248
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1522891525023
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522891525053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522891529939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522891536030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522891548003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522891569694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522891571623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522891571863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522891576553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522891583183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522891584433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522891610773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892089704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892137324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892188124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892194515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892344970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522892364379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522892365489
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1522892367888
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.indent",1522892369979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522892375379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522892410511
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522892419486
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522892419821
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522892428520
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522892562173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522892678551
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1522892692529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892692933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892695998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522892728647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522892738857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1522892739627
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1522892749627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892749927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892753552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522892797578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892817326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892818179
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1522892818189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892818502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892819409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892820008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892822228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892847069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892851069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892886480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892895507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892906815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892992314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892994122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522892999749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893000562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893083349
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1522893085928
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893086288
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893086438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893087959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522893088019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893094520
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893095420
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893095420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893096740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893107327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893108722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893109422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893109856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893110496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893111456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893112376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893113744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893142670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893150380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893155603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522893167535
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1522893169195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893169495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893179161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522893184441
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1522893187472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893187772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893191538
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1522893198442
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893198492
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893198612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893213766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522893213826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893253125
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893254686
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893255416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893256857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522893256927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893438770
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893440570
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893441350
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893442170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893450575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893606118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893608085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893610037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893610607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893738802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893738902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893739752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893755131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893771857
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1522893776848
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893776908
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893777018
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893785482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522893799054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893802945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893804637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893805670
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893806700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522893807020
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522893807030
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893815560
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893820527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522893822620
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893829026
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522893829282
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893838071
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893843753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522893844573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522893844893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1522893845313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522893848628
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893855134
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522893855444
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893864122
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893870973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522893879218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522893928960
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893942559
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522893942829
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893951550
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893958624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522893970191
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1522893975006
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893980339
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522893980600
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522893989293
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522893997556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522894003745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1522894003915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1522894004725
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1522894014151
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1522894014421
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1522894015151
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1522894017432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1522894019382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1522894019792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1522894019862
